id_run,model_name,model_def,variable,type,element,dims,level
2,test,test,avg_salary_ind,parameter,intercept,industry,1
2,test,test,sex,parameter,slope,industry,1
2,test,test,salary,target,target,obs,
2,test,test,industry,dimension,dimension,industry,
2,test,test,occup,dimension,dimension,occup,
